customer_sk	lifetime_orders	lifetime_value	avg_order_value	avg_review_score	avg_delivery_days	favorite_category	rfm_segment	customer_segment	created_at
269	1	177.59	177.59	5	10	casa_conforto	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
270	1	35.05	35.05	5	37	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
271	1	103.27	103.27	5	14	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
272	1	283.54	283.54	5	11	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
273	1	107.78	107.78	4	12	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
274	1	106.16	106.16	5	11	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
275	1	128.59	128.59	5	7	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
276	1	181.05	181.05	5	19	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
277	1	223.88	223.88	5	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
278	1	94.36	94.36	5	5	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
279	1	141.14	141.14	1	20	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
280	1	45.07	45.07	2	8	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
281	1	77.57	77.57	5	15	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
282	1	63.61	63.61	5	11	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
283	1	16.78	16.78	4	3	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
284	1	55.60	55.60	5	4	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
285	1	169.37	169.37	5	5	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
286	1	121.68	121.68	5	4	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
287	1	68.66	68.66	1	29	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
288	1	673.69	673.69	0	26	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
289	1	126.66	126.66	3	11	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
290	1	204.24	204.24	4	12	moveis_sala	CHAMPIONS	NEW	2026-05-15 15:13:42.783
291	1	88.94	88.94	5	16	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
292	1	388.74	388.74	4	13	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
293	1	2304.68	2304.68	5	14	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
294	1	111.32	111.32	5	6	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
295	1	130.15	130.15	5	23	livros_interesse_geral	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
296	1	57.93	57.93	5	11	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
297	1	36.69	36.69	4	25	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
298	1	73.62	73.62	5	6	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
299	1	414.06	414.06	3	20	fashion_bolsas_e_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
300	1	72.05	72.05	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
301	1	67.79	67.79	4	7	artigos_de_natal	REGULAR	NEW	2026-05-15 15:13:42.783
302	1	83.01	83.01	1	50	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
303	1	170.68	170.68	5	10	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
304	1	138.74	138.74	5	10	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
305	1	85.27	85.27	5	21	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
306	1	85.14	85.14	1	30	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
307	1	55.06	55.06	1	NULL	fraldas_higiene	REGULAR	NEW	2026-05-15 15:13:42.783
308	1	437.84	437.84	5	2	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
309	1	41.64	41.64	5	2	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
310	2	126.20	63.10	4	6.5	cama_mesa_banho	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
311	1	71.13	71.13	5	15	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
312	1	187.94	187.94	5	28	fashion_calcados	CHAMPIONS	NEW	2026-05-15 15:13:42.783
313	1	95.22	95.22	4	7	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
314	1	68.32	68.32	5	9	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
315	1	95.21	95.21	4	9	bebes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
316	1	91.00	91.00	5	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
317	1	284.23	284.23	5	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
318	1	37.13	37.13	5	7	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
319	1	35.09	35.09	5	13	telefonia_fixa	REGULAR	NEW	2026-05-15 15:13:42.783
320	1	178.46	178.46	4	21	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
321	1	142.00	142.00	1	7	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
322	1	280.65	280.65	5	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
323	1	115.40	115.40	4	8	fashion_bolsas_e_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
324	1	124.83	124.83	4	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
325	1	23.28	23.28	5	2	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
326	1	92.05	92.05	5	9	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
327	1	246.38	246.38	1	10	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
328	1	27.87	27.87	5	20	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
329	1	51.14	51.14	4	22	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
330	1	71.85	71.85	5	14	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
331	1	372.69	372.69	5	7	moveis_cozinha_area_de_servico_jantar_e_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
332	1	127.14	127.14	5	15	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
333	1	246.99	246.99	3	5	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
334	1	212.43	212.43	5	12	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
335	1	146.18	146.18	4	10	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
336	1	109.31	109.31	5	5	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
337	1	168.08	168.08	3	8	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
338	1	137.99	137.99	5	9	bebes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
339	1	28.69	28.69	5	18	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
340	1	65.00	65.00	5	16	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
341	1	73.01	73.01	5	15	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
342	1	123.49	123.49	5	9	artes	REGULAR	NEW	2026-05-15 15:13:42.783
343	1	147.15	147.15	4	18	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
344	1	185.90	185.90	4	9	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
345	1	215.05	215.05	5	10	eletronicos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
346	1	128.45	128.45	2	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
347	1	95.83	95.83	3	10	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
348	1	44.09	44.09	3	10	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
349	1	68.89	68.89	4	9	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
350	1	81.24	81.24	5	23	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
351	1	45.20	45.20	1	38	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
352	1	159.31	159.31	5	4	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
353	1	34.86	34.86	4	3	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
354	1	420.94	420.94	1	NULL	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
355	1	292.22	292.22	1	13	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
356	1	127.71	127.71	5	4	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
357	1	40.55	40.55	3	15	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
358	1	46.94	46.94	5	14	moveis_decoracao	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
359	1	40.61	40.61	4	12	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
360	1	124.88	124.88	5	17	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
361	1	92.57	92.57	4	9	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
362	1	186.96	186.96	3	18	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
363	1	123.75	123.75	4	8	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
364	1	373.22	373.22	5	9	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
365	1	235.13	235.13	5	9	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
366	1	29.69	29.69	5	10	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
367	1	148.70	148.70	3	17	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
368	1	116.99	116.99	1	NULL	NULL	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
369	1	39.37	39.37	5	5	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
370	1	42.86	42.86	5	2	alimentos_bebidas	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
371	1	159.86	159.86	5	2	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
372	1	87.97	87.97	5	7	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
373	1	28.19	28.19	5	12	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
374	1	274.39	274.39	1	22	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
375	1	70.88	70.88	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
376	1	92.57	92.57	0	14	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
377	1	108.20	108.20	5	13	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
378	1	226.31	226.31	3	6	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
379	1	49.37	49.37	4	6	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
380	1	199.40	199.40	5	9	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
381	1	75.19	75.19	4	7	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
382	1	213.43	213.43	5	4	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
383	1	161.62	161.62	2	14	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
384	1	123.47	123.47	5	12	malas_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
385	1	114.52	114.52	5	15	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
386	1	36.98	36.98	5	14	alimentos	REGULAR	NEW	2026-05-15 15:13:42.783
387	1	227.27	227.27	4	18	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
388	1	35.00	35.00	4	19	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
389	1	273.25	273.25	5	4	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
390	1	132.82	132.82	5	5	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
391	1	475.47	475.47	4	22	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
392	1	57.11	57.11	5	7	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
393	1	147.96	147.96	4	13	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
394	1	24.68	24.68	5	2	livros_tecnicos	REGULAR	NEW	2026-05-15 15:13:42.783
395	1	152.17	152.17	4	3	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
396	1	64.00	64.00	5	17	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
397	1	48.72	48.72	3	20	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
398	1	58.59	58.59	4	29	bebidas	REGULAR	NEW	2026-05-15 15:13:42.783
399	1	73.47	73.47	5	24	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
400	1	185.03	185.03	5	5	malas_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
401	1	33.54	33.54	5	4	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
402	1	114.26	114.26	5	21	moveis_sala	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
403	1	223.44	223.44	1	NULL	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
404	1	220.54	220.54	5	42	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
405	1	47.72	47.72	5	16	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
406	1	110.82	110.82	1	23	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
407	1	125.69	125.69	5	7	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
408	1	115.92	115.92	1	38	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
409	1	69.07	69.07	5	16	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
410	2	214.90	107.45	3.5	13.5	instrumentos_musicais	AT_RISK	REGULAR	2026-05-15 15:13:42.783
411	1	20.03	20.03	2	5	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
412	1	53.70	53.70	1	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
413	1	33.68	33.68	5	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
414	1	150.29	150.29	5	4	instrumentos_musicais	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
415	1	64.86	64.86	5	4	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
416	1	41.75	41.75	5	4	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
417	1	346.45	346.45	5	8	industria_comercio_e_negocios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
418	1	189.84	189.84	5	12	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
419	1	98.09	98.09	1	21	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
420	1	78.80	78.80	2	8	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
421	1	80.20	80.20	5	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
422	1	4016.91	4016.91	5	6	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
423	1	30.13	30.13	4	17	audio	REGULAR	NEW	2026-05-15 15:13:42.783
424	1	55.09	55.09	5	8	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
425	2	236.30	118.15	4.5	12.5	alimentos	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
426	1	45.48	45.48	5	11	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
427	1	18.83	18.83	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
428	1	81.20	81.20	5	24	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
429	1	261.90	261.90	4	9	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
430	1	41.84	41.84	5	13	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
431	1	31.38	31.38	4	12	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
432	1	91.77	91.77	4	3	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
433	1	67.50	67.50	3	13	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
434	2	495.33	247.67	4.5	10	moveis_escritorio	AT_RISK	REGULAR	2026-05-15 15:13:42.783
435	1	100.33	100.33	4	24	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
436	1	117.53	117.53	5	12	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
437	1	96.47	96.47	3	17	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
438	1	84.91	84.91	1	28	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
439	1	88.90	88.90	4	2	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
440	1	378.20	378.20	4	5	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
441	1	96.71	96.71	4	18	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
442	1	50.01	50.01	1	71	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
443	1	1429.59	1429.59	5	11	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
444	2	1510.38	755.19	3.5	5	automotivo	AT_RISK	REGULAR	2026-05-15 15:13:42.783
445	1	38.35	38.35	5	2	alimentos_bebidas	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
446	1	442.52	442.52	4	8	construcao_ferramentas_iluminacao	REGULAR	NEW	2026-05-15 15:13:42.783
447	1	98.84	98.84	5	10	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
448	1	63.44	63.44	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
449	1	74.16	74.16	4	10	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
450	1	82.23	82.23	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
451	1	105.74	105.74	4	10	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
452	1	41.72	41.72	5	7	livros_tecnicos	REGULAR	NEW	2026-05-15 15:13:42.783
453	1	323.70	323.70	5	11	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
454	1	119.39	119.39	1	19	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
455	1	675.01	675.01	5	17	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
456	1	62.92	62.92	5	4	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
457	1	47.82	47.82	1	13	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
458	1	392.88	392.88	5	5	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
459	1	58.00	58.00	5	13	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
460	1	63.27	63.27	2	14	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
461	1	90.88	90.88	5	11	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
462	1	150.05	150.05	4	16	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
463	1	133.67	133.67	1	27	instrumentos_musicais	REGULAR	NEW	2026-05-15 15:13:42.783
464	1	167.76	167.76	5	7	sinalizacao_e_seguranca	REGULAR	NEW	2026-05-15 15:13:42.783
465	1	70.79	70.79	4	22	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
466	1	40.75	40.75	4	6	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
467	1	133.96	133.96	5	4	pet_shop	CHAMPIONS	NEW	2026-05-15 15:13:42.783
468	1	1005.81	1005.81	4	8	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
469	1	142.10	142.10	4	10	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
470	1	137.32	137.32	2	NULL	NULL	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
471	1	24.00	24.00	5	14	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
472	1	139.03	139.03	5	12	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
473	2	245.37	122.69	5	3	instrumentos_musicais	AT_RISK	REGULAR	2026-05-15 15:13:42.783
474	1	94.90	94.90	5	19	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
475	2	356.39	178.20	5	10	esporte_lazer	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
476	1	115.65	115.65	2	NULL	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
477	1	51.69	51.69	1	15	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
478	1	194.79	194.79	5	20	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
479	1	241.25	241.25	5	13	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
480	1	790.32	790.32	4	14	malas_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
481	1	150.87	150.87	2	31	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
482	1	41.05	41.05	5	20	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
483	1	65.71	65.71	5	6	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
484	1	32.23	32.23	4	10	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
485	1	27.29	27.29	5	4	automotivo	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
486	1	142.71	142.71	3	18	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
487	1	20.29	20.29	3	12	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
488	1	111.01	111.01	4	12	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
489	1	74.50	74.50	5	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
490	1	23.29	23.29	5	2	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
491	1	138.39	138.39	5	6	fashion_bolsas_e_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
492	1	28.81	28.81	5	14	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
493	1	241.48	241.48	5	9	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
494	1	46.92	46.92	5	2	fashion_bolsas_e_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
495	1	39.42	39.42	5	6	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
496	1	47.29	47.29	5	4	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
497	1	89.17	89.17	3	2	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
498	1	49.52	49.52	5	12	eletroportateis	REGULAR	NEW	2026-05-15 15:13:42.783
499	1	78.19	78.19	3	8	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
500	1	97.03	97.03	5	9	casa_construcao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
501	1	87.58	87.58	4	7	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
502	1	96.87	96.87	3	5	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
503	1	44.10	44.10	5	6	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
504	1	192.41	192.41	5	9	alimentos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
505	1	211.60	211.60	5	9	eletroportateis	CHAMPIONS	NEW	2026-05-15 15:13:42.783
506	1	58.05	58.05	4	11	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
507	1	95.31	95.31	3	21	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
508	2	315.12	157.56	5	13	utilidades_domesticas	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
509	1	98.60	98.60	1	41	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
510	1	146.68	146.68	1	6	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
511	1	93.28	93.28	1	19	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
512	1	67.60	67.60	5	22	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
513	1	308.64	308.64	4	14	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
514	1	44.87	44.87	4	10	cool_stuff	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
515	1	86.15	86.15	4	20	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
516	1	261.80	261.80	5	13	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
517	1	261.24	261.24	5	7	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
518	1	99.82	99.82	3	51	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
519	1	209.95	209.95	5	4	eletronicos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
520	1	118.02	118.02	4	19	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
521	1	60.85	60.85	4	12	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
522	1	89.58	89.58	3	11	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
523	1	317.35	317.35	5	9	eletrodomesticos_2	CHAMPIONS	NEW	2026-05-15 15:13:42.783
524	1	47.69	47.69	5	19	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
525	1	85.14	85.14	2	15	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
526	1	163.68	163.68	5	13	moveis_sala	CHAMPIONS	NEW	2026-05-15 15:13:42.783
527	1	89.88	89.88	2	25	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
528	1	66.01	66.01	4	28	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
529	1	117.51	117.51	5	19	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
530	1	205.86	205.86	5	6	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
531	1	419.16	419.16	1	NULL	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
532	1	78.19	78.19	5	9	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
533	1	474.96	474.96	3	6	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
534	1	337.38	337.38	5	10	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
535	1	222.24	222.24	3	10	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
536	1	39.28	39.28	1	25	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
