order_item_sk	order_id	order_item_id	order_sk	customer_sk	product_sk	seller_sk	purchase_date_sk	shipping_limit_date_sk	item_price	freight_value	total_item_value	is_freight_free	high_value_item_flag	dwh_create_date
185	007bbb40c95870c0f75a7855f2636c65	1	166	81845	1938	363	20180424	20180430	148.90	13.95	162.85	0	0	2026-05-13 13:55:12.650
186	007beb35f98c075747e6fc4fd1c0cb73	1	167	31008	26549	2735	20170923	20170928	64.90	18.69	83.59	0	0	2026-05-13 13:55:12.650
187	007c7cb12ef3567531307ca78d395758	1	168	92472	2880	1561	20180220	20180226	179.00	16.00	195.00	0	0	2026-05-13 13:55:12.650
188	007ec946d4f798caf2b43c9d44c56421	1	169	14086	15494	3006	20171124	20171130	27.90	15.10	43.00	0	0	2026-05-13 13:55:12.650
189	007ff0b0f79be782f633fc3b18cbe337	1	170	75444	29860	1390	20180203	20180208	39.00	16.11	55.11	0	0	2026-05-13 13:55:12.650
190	0080eebb288dba1857ccf048dfe6bdfe	1	171	6031	4320	2482	20170811	20170821	7.00	14.10	21.10	0	0	2026-05-13 13:55:12.650
191	0081ab2c99dc85945c28926b77dc6960	1	172	66743	29081	1838	20180214	20180220	269.00	10.70	279.70	0	0	2026-05-13 13:55:12.650
192	0081ce648af7d6a7bac2a93b6035d1e3	1	173	48806	3892	1033	20171108	20171116	99.90	17.95	117.85	0	0	2026-05-13 13:55:12.650
193	0084209c576daad6ff4534902fcb4892	1	174	90255	14941	882	20170705	20170711	69.90	15.24	85.14	0	0	2026-05-13 13:55:12.650
194	0084e195fbd72ae51599af47f04afede	1	175	24752	21707	2278	20180314	20180321	89.90	23.13	113.03	0	0	2026-05-13 13:55:12.650
195	00858d03144cc35cfd1dd043647e7c88	1	176	51022	29364	2618	20180314	20180320	165.00	19.03	184.03	0	0	2026-05-13 13:55:12.650
196	008720830a8a30e39e6f22f81818a141	1	177	36836	4618	1506	20170813	20170817	57.99	11.73	69.72	0	0	2026-05-13 13:55:12.650
197	0087889a1c836be17f58afd7f1729a4a	1	178	60315	12777	3065	20171023	20171027	259.00	10.63	269.63	0	0	2026-05-13 13:55:12.650
198	008819c6d5f6da6fa5cd9d50ca927cf4	1	179	90085	11408	1236	20180804	20180806	55.00	7.65	62.65	0	0	2026-05-13 13:55:12.650
199	00891ba5de66f55000ee358ceea9b345	1	180	77334	30316	402	20170514	20170519	133.00	16.69	149.69	0	0	2026-05-13 13:55:12.650
200	008990da719764fb392914d8ab53ad04	1	181	78287	21516	1641	20180511	20180601	35.90	18.23	54.13	0	0	2026-05-13 13:55:12.650
201	008a1b3db2a8bf63418c2cf7c7f494b1	1	182	86899	11843	1707	20180402	20180406	14.89	18.23	33.12	0	0	2026-05-13 13:55:12.650
202	008a40c2b8b21893e04945ce58854b55	1	183	34378	182	2018	20180429	20180504	99.00	13.00	112.00	0	0	2026-05-13 13:55:12.650
203	008c3a655c66f4d92370d0d422732f69	1	184	16056	31800	1825	20180304	20180312	90.00	9.44	99.44	0	0	2026-05-13 13:55:12.650
204	008ce8764db2e397e153000e017475b6	1	185	375	10738	549	20180518	20180522	43.49	27.39	70.88	0	0	2026-05-13 13:55:12.650
205	008cfe221ab054c89bc31720098cca51	1	186	21983	15564	700	20180808	20180810	109.99	36.85	146.84	0	0	2026-05-13 13:55:12.650
206	008d9bf350ff02ed444b3452cf3f57e0	1	187	1907	30898	353	20180604	20180612	9.99	15.23	25.22	0	0	2026-05-13 13:55:12.650
207	008d9bf350ff02ed444b3452cf3f57e0	2	187	1907	30898	353	20180604	20180612	9.99	15.23	25.22	0	0	2026-05-13 13:55:12.650
208	008dc31c0ae7121f2791953ae5f532c3	1	188	24725	27599	1296	20180106	20180111	28.50	34.15	62.65	0	0	2026-05-13 13:55:12.650
209	008dd5e80ebf8f849aa0c5bf4e22ce7a	1	189	24209	15230	1513	20180320	20180328	199.00	8.74	207.74	0	0	2026-05-13 13:55:12.650
210	008eaf9004164883520d0bd32b107261	1	190	68124	32191	1747	20170710	20170718	135.90	21.44	157.34	0	0	2026-05-13 13:55:12.650
211	008f831b7185cff7ab35a46c37d64cd2	1	191	9249	4760	266	20180630	20180703	249.00	37.09	286.09	0	0	2026-05-13 13:55:12.650
212	008fab5602c441d51f30b1464f5d4643	1	192	46769	31205	2852	20170222	20170226	49.99	15.56	65.55	0	0	2026-05-13 13:55:12.650
213	0091a677651feaf5a08d7bb147681e14	1	193	23937	24551	1236	20180824	20180828	38.00	7.53	45.53	0	0	2026-05-13 13:55:12.650
214	00921e4911895b93c7b4fc0d80c0815e	1	194	70447	26263	1278	20180613	20180619	85.00	11.62	96.62	0	0	2026-05-13 13:55:12.650
215	0093cbf16a6afb7f0ab7cc821b6f9e92	1	195	50927	21166	1639	20171111	20171117	117.30	25.66	142.96	0	0	2026-05-13 13:55:12.650
216	00946f674d880be1f188abc10ad7cf46	1	196	11007	10114	1141	20171209	20171214	99.90	18.57	118.47	0	0	2026-05-13 13:55:12.650
217	00946f674d880be1f188abc10ad7cf46	2	196	11007	20022	1141	20171209	20171214	99.90	14.35	114.25	0	0	2026-05-13 13:55:12.650
218	00949655cdd8d0465e433a5e6c9643e5	1	197	12294	1917	1649	20180625	20180629	18.00	7.87	25.87	0	0	2026-05-13 13:55:12.650
219	0094bd07f49fed90209ffa62d1ef26d6	1	198	38284	27637	1057	20180501	20180509	11.53	7.39	18.92	0	0	2026-05-13 13:55:12.650
220	0094d4660e323945f84f5c29eb348aae	1	199	32454	23281	844	20180124	20180130	269.99	39.41	309.40	0	0	2026-05-13 13:55:12.650
221	0094dc9ea7e3cd54d95aea42685673ff	1	200	61771	9143	258	20170307	20170315	89.99	14.80	104.79	0	0	2026-05-13 13:55:12.650
222	0095790a64527ec83aeaaf99023c050e	1	201	20051	29961	732	20171115	20171121	19.90	42.76	62.66	0	0	2026-05-13 13:55:12.650
223	0096668e5b0b8e9657a6f7209a4e58b4	1	202	48780	11120	2313	20180711	20180713	166.90	13.47	180.37	0	0	2026-05-13 13:55:12.650
224	009742b43f4530bc3db7f62332c50f4b	1	203	69906	30669	281	20171024	20171101	133.74	12.44	146.18	0	0	2026-05-13 13:55:12.650
225	00975e709cd12c34d3bd44e4a7f7a876	1	204	87340	30202	291	20170821	20170830	86.80	7.86	94.66	0	0	2026-05-13 13:55:12.650
226	0097aafe2a01dd54e39888976160c377	1	205	13025	28830	1060	20180823	20180828	62.00	8.59	70.59	0	0	2026-05-13 13:55:12.650
227	0097f0545a302aafa32782f1734ff71c	1	206	81909	23379	1489	20180305	20180309	158.00	10.68	168.68	0	0	2026-05-13 13:55:12.650
228	0097f0545a302aafa32782f1734ff71c	2	206	81909	12848	1489	20180305	20180309	308.00	31.16	339.16	0	0	2026-05-13 13:55:12.650
229	009838529bb913846ab6670d22865381	1	207	2273	7069	539	20180614	20180620	129.00	47.40	176.40	0	0	2026-05-13 13:55:12.650
230	0098dbda25722a3f019fe252a0cd10b3	1	208	51917	11241	2486	20170919	20170927	143.54	21.49	165.03	0	0	2026-05-13 13:55:12.650
231	009905140e9f8cc35d5be897937381db	1	209	31834	889	669	20180315	20180326	39.99	18.23	58.22	0	0	2026-05-13 13:55:12.650
232	009905140e9f8cc35d5be897937381db	2	209	31834	889	669	20180315	20180326	39.99	18.23	58.22	0	0	2026-05-13 13:55:12.650
233	00995d799817ecc3bd2abd8fbe59c430	1	210	90723	31378	1199	20180726	20180801	49.90	12.92	62.82	0	0	2026-05-13 13:55:12.650
234	00998f38df3012359ef195ca75ebb329	1	211	24011	11599	2888	20180511	20180517	119.90	23.34	143.24	0	0	2026-05-13 13:55:12.650
235	009ac365164f8e06f59d18a08045f6c4	1	212	11343	6944	3006	20171123	20171129	16.90	15.10	32.00	0	0	2026-05-13 13:55:12.650
236	009c278fa2ed6e7ec498200b60193ca8	1	213	68922	2926	2837	20180111	20180117	29.99	15.10	45.09	0	0	2026-05-13 13:55:12.650
237	009e11afa25aa95ae78e60a793995c9b	1	214	66590	10598	1078	20171019	20171026	30.99	34.15	65.14	0	0	2026-05-13 13:55:12.650
238	009fa9bd0d92710e840793bfefa80867	1	215	435	12595	2482	20170614	20170626	84.99	15.34	100.33	0	0	2026-05-13 13:55:12.650
239	00a0116ff15ff973ea16bee881208ae7	1	216	74016	27040	1955	20180218	20180222	149.00	45.12	194.12	0	0	2026-05-13 13:55:12.650
240	00a12754417a49a9dec20361849aa917	1	217	69144	31879	3006	20180508	20180510	48.90	8.82	57.72	0	0	2026-05-13 13:55:12.650
241	00a13ab02fbe82f78cd84f14e41564ed	1	218	40957	30452	2819	20171209	20171214	159.49	8.86	168.35	0	0	2026-05-13 13:55:12.650
242	00a174dbf11967d260033fa6ab711493	1	219	50862	32508	581	20171127	20171201	249.90	41.53	291.43	0	0	2026-05-13 13:55:12.650
243	00a1e977cf6e672402963940db55d919	1	220	20914	9388	1054	20180725	20180727	24.89	7.75	32.64	0	0	2026-05-13 13:55:12.650
244	00a250dbdb3153cc6ecf4d3f07ef6a17	1	221	47442	30639	2482	20171210	20171215	53.99	7.78	61.77	0	0	2026-05-13 13:55:12.650
245	00a379dfab816a83741012b71b264098	1	222	26097	15617	353	20180803	20180807	15.99	7.39	23.38	0	0	2026-05-13 13:55:12.650
246	00a3a334aec7455a6d3319981499a3da	1	223	60595	1371	647	20171025	20171101	24.50	11.85	36.35	0	0	2026-05-13 13:55:12.650
247	00a3f1ef430d3984dece2f39d6cbf431	1	224	57513	32008	2164	20180518	20180522	179.00	22.99	201.99	0	0	2026-05-13 13:55:12.650
248	00a4d94df1c9757661679b2f4bd6d311	1	225	74540	13023	1215	20180426	20180504	37.90	21.43	59.33	0	0	2026-05-13 13:55:12.650
249	00a57dfbb049fbaae10763e2cf15f797	1	227	534	11281	330	20180720	20180726	89.90	22.56	112.46	0	0	2026-05-13 13:55:12.650
250	00a57dfbb049fbaae10763e2cf15f797	2	227	534	11281	330	20180720	20180726	89.90	22.56	112.46	0	0	2026-05-13 13:55:12.650
251	00a57dfbb049fbaae10763e2cf15f797	3	227	534	11281	330	20180720	20180726	89.90	22.56	112.46	0	0	2026-05-13 13:55:12.650
252	00a690becda145533fa5a54daa7b6ad5	1	228	34688	25051	1325	20180408	20180412	88.34	29.08	117.42	0	0	2026-05-13 13:55:12.650
253	00a77f9cc25b05b2004752593d7b8888	1	229	50289	6742	1818	20170622	20170628	177.90	18.50	196.40	0	0	2026-05-13 13:55:12.650
254	00a843f5a80c7aea894c558acc29f513	1	230	16336	13072	397	20170901	20170908	32.99	14.10	47.09	0	0	2026-05-13 13:55:12.650
255	00a870c6c06346e85335524935c600c0	1	231	40951	22113	1825	20180509	20180514	69.90	0.00	69.90	1	0	2026-05-13 13:55:12.650
256	00a9536682ecb394a3794c1608200803	1	232	73291	4839	882	20170512	20170518	109.90	12.27	122.17	0	0	2026-05-13 13:55:12.650
257	00a99c50fdff7e36262caba33821875a	1	233	35999	15395	1849	20180817	20180821	52.99	22.30	75.29	0	0	2026-05-13 13:55:12.650
258	00aa423621f35a9ca6c6240f275b0640	1	234	40405	30111	58	20171123	20171129	110.90	14.51	125.41	0	0	2026-05-13 13:55:12.650
259	00ab1aba567dfebdc39caa4e7ca2f1b2	1	235	52820	32548	1627	20170901	20170908	35.90	12.48	48.38	0	0	2026-05-13 13:55:12.650
260	00ab210695a17fe10e6b23616ae5bc97	1	236	2441	25490	909	20180612	20180618	39.00	7.53	46.53	0	0	2026-05-13 13:55:12.650
261	00ab3a43bda739029ffce95d3b2fb56c	1	237	73499	12831	796	20180810	20180814	27.90	7.46	35.36	0	0	2026-05-13 13:55:12.650
262	00ab9fa91aafa3d881164b0da48999aa	1	238	86994	4555	2512	20180525	20180604	579.00	65.34	644.34	0	1	2026-05-13 13:55:12.650
263	00ac05fe0fc047c54418098eb64e3aaa	1	239	74029	15682	26	20180218	20180222	99.90	23.57	123.47	0	0	2026-05-13 13:55:12.650
264	00ac2a1ec784f71feeb7ba1e5959750d	1	240	56811	16936	402	20180406	20180412	37.00	19.32	56.32	0	0	2026-05-13 13:55:12.650
265	00ace652c8a5072670f30674e5f19844	1	241	70643	21975	1536	20180119	20180202	116.60	30.66	147.26	0	0	2026-05-13 13:55:12.650
266	00ad1a02d4d9decad15c7e8f8a9470cc	1	242	90743	10910	1236	20180804	20180807	49.00	19.25	68.25	0	0	2026-05-13 13:55:12.650
267	00ae7a8b4936674ebb701d4a23719a79	1	243	89117	13298	2305	20180509	20180515	27.90	9.26	37.16	0	0	2026-05-13 13:55:12.650
268	00af3d9ddff7f256e83d79247dbe1a9f	1	244	29233	3999	1998	20180221	20180228	65.00	25.73	90.73	0	0	2026-05-13 13:55:12.650
269	00af53fdc2002f5b6a8f16db648e003b	1	245	41644	25490	909	20170620	20170626	39.90	11.85	51.75	0	0	2026-05-13 13:55:12.650
270	00b12f4674177ef40c4bdb034138c843	1	246	63094	30312	193	20180715	20180720	105.00	17.87	122.87	0	0	2026-05-13 13:55:12.650
271	00b1861aeb89afa498404c684148a619	1	247	55823	16384	80	20180808	20180814	25.79	23.33	49.12	0	0	2026-05-13 13:55:12.650
272	00b1861aeb89afa498404c684148a619	2	247	55823	16384	80	20180808	20180814	25.79	23.33	49.12	0	0	2026-05-13 13:55:12.650
273	00b2d2f2b5f7b98e6b1828764660134e	1	249	16016	28971	1541	20180809	20180820	146.01	13.68	159.69	0	0	2026-05-13 13:55:12.650
274	00b30bb163474583c14db1689259cf4d	1	250	7266	6940	711	20180131	20180206	189.90	26.61	216.51	0	0	2026-05-13 13:55:12.650
275	00b402e8a76d3da83714c52d3977cc2d	1	251	83823	14885	2872	20180101	20180105	139.65	26.26	165.91	0	0	2026-05-13 13:55:12.650
276	00b44ba3d7c4a5e9a9ebafef9150781d	1	252	44152	28062	394	20180828	20180830	59.90	7.68	67.58	0	0	2026-05-13 13:55:12.650
277	00b47ee856118583dbec7d1f9b18d847	1	253	23081	1861	1709	20180326	20180330	13.65	15.23	28.88	0	0	2026-05-13 13:55:12.650
278	00b4846d477a7baf5d4e47970bc08c7e	1	254	41901	29573	2997	20180122	20180129	31.90	16.11	48.01	0	0	2026-05-13 13:55:12.650
279	00b4a910f64f24dbcac04fe54088a443	1	255	26810	23893	2577	20170118	20170122	33.99	16.60	50.59	0	0	2026-05-13 13:55:12.650
280	00b5e1c770b1868ec1b6b726be3aa9b9	1	256	26139	11855	2890	20180103	20180109	47.40	11.85	59.25	0	0	2026-05-13 13:55:12.650
281	00b676b01c289cc661c6f7732492771a	1	257	8170	2380	2381	20170802	20170808	50.00	21.19	71.19	0	0	2026-05-13 13:55:12.650
282	00b6c055922e0ed2d88efdd252b2fb64	1	258	55306	24753	3000	20180501	20180507	59.90	11.15	71.05	0	0	2026-05-13 13:55:12.650
283	00b6e66f005a657a6b13eedcacdf9342	1	259	39583	29814	1014	20180811	20180816	199.00	39.66	238.66	0	0	2026-05-13 13:55:12.650
284	00b6e66f005a657a6b13eedcacdf9342	2	259	39583	29814	1014	20180811	20180816	199.00	39.66	238.66	0	0	2026-05-13 13:55:12.650
285	00b7174ea52bb811ebe2663add51afc0	1	260	4966	26169	735	20180516	20180524	69.90	23.07	92.97	0	0	2026-05-13 13:55:12.650
286	00b8d354b36820e9d6131fd5173c5581	1	261	25204	8786	2308	20180224	20180305	50.21	15.10	65.31	0	0	2026-05-13 13:55:12.650
287	00b9e0f8f588d0406a3de447eb606970	1	262	38572	12130	326	20180122	20180129	39.90	16.60	56.50	0	0	2026-05-13 13:55:12.650
288	00ba414462370af2d76195d12e0d5481	1	263	1244	9657	2837	20171130	20171206	24.99	14.10	39.09	0	0	2026-05-13 13:55:12.650
289	00ba57ae98928df6ba6ec9d3d8d4b1b7	1	264	40795	13627	2276	20180716	20180725	130.00	19.01	149.01	0	0	2026-05-13 13:55:12.650
290	00bbc4179554524748f77763ddd62266	1	265	59724	5693	2482	20170808	20170818	89.99	7.88	97.87	0	0	2026-05-13 13:55:12.650
291	00bc78808b22918a467b2fa4b8ef5d68	1	266	7774	6775	1056	20170423	20170427	69.00	15.69	84.69	0	0	2026-05-13 13:55:12.650
292	00bcee890eba57a9767c7b5ca12d3a1b	1	268	41605	14027	702	20170722	20170726	165.50	15.80	181.30	0	0	2026-05-13 13:55:12.650
293	00bcee890eba57a9767c7b5ca12d3a1b	2	268	41605	23594	1899	20170722	20170726	175.91	52.69	228.60	0	0	2026-05-13 13:55:12.650
294	00bcee890eba57a9767c7b5ca12d3a1b	3	268	41605	26981	702	20170722	20170726	165.50	15.80	181.30	0	0	2026-05-13 13:55:12.650
295	00bcee890eba57a9767c7b5ca12d3a1b	4	268	41605	11129	702	20170722	20170726	165.50	15.80	181.30	0	0	2026-05-13 13:55:12.650
296	00bd2cb7e9076e1ccc9f766fc01a4cfd	1	269	73303	2652	148	20180418	20180430	98.81	13.81	112.62	0	0	2026-05-13 13:55:12.650
297	00bd50cdd31bd22e9081e6e2d5b3577b	1	270	42119	29733	1236	20180114	20180119	78.00	7.80	85.80	0	0	2026-05-13 13:55:12.650
298	00bd8cf08fa3998ea6ad6d16c2165822	1	271	28558	26778	58	20171201	20171207	21.80	12.48	34.28	0	0	2026-05-13 13:55:12.650
299	00bdcdda88e6b02977fc6ce3d412c600	1	272	6455	4304	2619	20180612	20180614	118.90	18.93	137.83	0	0	2026-05-13 13:55:12.650
300	00bdebefeb760588a3425fad9dfed3d9	1	273	3882	26511	924	20180308	20180314	119.80	20.18	139.98	0	0	2026-05-13 13:55:12.650
301	00beb247698c6aae94e3f859d279e2cd	1	274	49888	4453	1825	20180524	20180529	45.00	7.39	52.39	0	0	2026-05-13 13:55:12.650
302	00bf1320ffb5fe47a845feca16c0e0b4	1	275	32804	14831	236	20170926	20171004	449.00	20.39	469.39	0	0	2026-05-13 13:55:12.650
303	00c00d5b36157595e21108ba1da2828f	1	276	87725	15715	669	20170911	20170919	139.85	16.61	156.46	0	0	2026-05-13 13:55:12.650
304	00c00d5b36157595e21108ba1da2828f	2	276	87725	15715	669	20170911	20170919	139.85	16.61	156.46	0	0	2026-05-13 13:55:12.650
305	00c2335723b9b74668062e946dc66621	1	277	83879	23806	214	20171231	20180109	18.90	12.48	31.38	0	0	2026-05-13 13:55:12.650
306	00c405bd71187154a7846862f585a9d4	1	278	32942	25321	2941	20171023	20171027	29.90	16.79	46.69	0	0	2026-05-13 13:55:12.650
307	00c42b1633c1b2fa4e937bf312466561	1	279	11770	12564	1355	20180113	20180118	39.90	15.10	55.00	0	0	2026-05-13 13:55:12.650
308	00c47cfa491ef55779ec7557673087fc	1	280	42204	29624	328	20180723	20180727	59.00	13.07	72.07	0	0	2026-05-13 13:55:12.650
309	00c47fefb9a49baec12ab3654d7f548e	1	281	73088	31123	1789	20171206	20171213	199.00	67.69	266.69	0	0	2026-05-13 13:55:12.650
310	00c4f17dcb94448f27a2cbaa83f10a4b	1	282	14482	22301	1998	20180608	20180612	32.00	7.39	39.39	0	0	2026-05-13 13:55:12.650
311	00c62d05602c1ca8164b98746d127fa8	1	283	43307	18350	1825	20180603	20180613	110.00	18.35	128.35	0	0	2026-05-13 13:55:12.650
312	00c763284c0056eed753352f5559ff0a	1	284	30455	19743	882	20180531	20180611	79.90	14.65	94.55	0	0	2026-05-13 13:55:12.650
313	00c81b6675ef9ecaaff5fc1d6720b96c	1	285	90128	22159	936	20171024	20171030	24.99	14.10	39.09	0	0	2026-05-13 13:55:12.650
314	00c826c901ab01b6f598a8f0c9b56b82	1	286	68789	24748	732	20180420	20180502	79.00	13.91	92.91	0	0	2026-05-13 13:55:12.650
315	00c842d0ae6462afc1d38fc055b02c75	1	287	53374	7080	369	20171108	20171114	59.90	17.67	77.57	0	0	2026-05-13 13:55:12.650
316	00c8be06a8029e300dabd52c7d4c6ad2	1	288	57367	12106	214	20180211	20180215	19.90	15.10	35.00	0	0	2026-05-13 13:55:12.650
317	00c8bfbb0a1224dcdb0180a544247159	1	289	48765	16774	1873	20180506	20180513	158.00	15.20	173.20	0	0	2026-05-13 13:55:12.650
318	00c9474e0334f7a4ffc8c3a8bd21a51e	1	290	11901	9776	1188	20180504	20180510	1050.61	25.13	1075.74	0	1	2026-05-13 13:55:12.650
319	00c95282163553a982f38481f9488481	1	291	67078	30844	2657	20170809	20170821	106.90	18.00	124.90	0	0	2026-05-13 13:55:12.650
320	00c9d0257381c7e9ec13b4505f25b2cf	1	292	15378	19190	2071	20180418	20180424	362.45	25.12	387.57	0	0	2026-05-13 13:55:12.650
321	00c9d9e61ed13f5bf2f0344da1aa4775	1	293	79534	6254	669	20170224	20170302	44.55	11.74	56.29	0	0	2026-05-13 13:55:12.650
322	00c9f7d4b0e87781465e562dc109f6aa	1	294	64794	3451	546	20170521	20170526	14.99	15.10	30.09	0	0	2026-05-13 13:55:12.650
323	00c9f7d4b0e87781465e562dc109f6aa	2	294	64794	3451	546	20170521	20170526	14.99	15.10	30.09	0	0	2026-05-13 13:55:12.650
324	00c9f7d4b0e87781465e562dc109f6aa	3	294	64794	3451	546	20170521	20170526	14.99	15.10	30.09	0	0	2026-05-13 13:55:12.650
325	00c9f7d4b0e87781465e562dc109f6aa	4	294	64794	3451	546	20170521	20170526	14.99	15.10	30.09	0	0	2026-05-13 13:55:12.650
326	00cb18db3d9c03f8386e7fc70cad2504	1	295	76593	21054	22	20170712	20170718	125.90	18.13	144.03	0	0	2026-05-13 13:55:12.650
327	00cb9736c0b43d6c1e2fbb2b88e69f6a	1	296	79067	26640	2313	20180129	20180202	99.90	26.84	126.74	0	0	2026-05-13 13:55:12.650
328	00ce92d57f4f9a112bdb8a2a283e5f97	1	297	61669	27040	1955	20180130	20180205	149.00	40.37	189.37	0	0	2026-05-13 13:55:12.650
329	00ceda91cb2ded8570ca73e70571740a	1	298	1098	14708	1020	20180206	20180212	19.90	14.10	34.00	0	0	2026-05-13 13:55:12.650
330	00cee8a4dbb042385cbbd84699e78b2e	1	299	473	15813	1334	20180720	20180726	59.90	9.17	69.07	0	0	2026-05-13 13:55:12.650
331	00cf2b04c59f0ecaf822bf3f334d5c3b	1	300	2669	2112	1541	20180328	20180403	320.00	14.68	334.68	0	0	2026-05-13 13:55:12.650
332	00cf47526e0f7920b381b2baf4ecf1c7	1	301	32866	18062	1128	20170209	20170218	59.90	14.59	74.49	0	0	2026-05-13 13:55:12.650
333	00cfabbe2a93b70beeec4894f86712a8	1	302	86730	32775	1695	20170610	20170619	29.99	15.11	45.10	0	0	2026-05-13 13:55:12.650
334	00d03eb3425f41a599ae2f788e23c07f	1	303	81708	25110	1375	20170217	20170222	69.00	21.17	90.17	0	0	2026-05-13 13:55:12.650
335	00d0ff2017f9ea13dd7eec7470ca473a	1	304	77621	3167	208	20180618	20180702	56.00	18.69	74.69	0	0	2026-05-13 13:55:12.650
336	00d1289d5125017a90e528b5a7cee91f	1	306	38852	21292	2090	20180315	20180321	160.00	19.00	179.00	0	0	2026-05-13 13:55:12.650
337	00d15ff0236872686e4899ed1ce680ad	1	307	85552	14507	1037	20180807	20180815	57.95	22.34	80.29	0	0	2026-05-13 13:55:12.650
338	00d1e381c0995f0bdb95909fe7434d0b	1	308	55283	4651	2735	20180324	20180329	64.90	20.18	85.08	0	0	2026-05-13 13:55:12.650
339	00d1e381c0995f0bdb95909fe7434d0b	2	308	55283	4651	2735	20180324	20180329	64.90	20.18	85.08	0	0	2026-05-13 13:55:12.650
340	00d29386638bbfd1331a2cd7ab91b5b5	1	309	14507	12403	2837	20170926	20171002	20.99	11.85	32.84	0	0	2026-05-13 13:55:12.650
341	00d4439957b7fd3f8da4a33a965817fb	1	310	41429	31476	553	20170419	20170426	19.45	14.52	33.97	0	0	2026-05-13 13:55:12.650
342	00d50baf1bc56a3c59de1810a6b84b0d	1	311	72526	14711	3000	20170523	20170529	59.90	34.22	94.12	0	0	2026-05-13 13:55:12.650
343	00d50baf1bc56a3c59de1810a6b84b0d	2	311	72526	14711	3000	20170523	20170529	59.90	34.22	94.12	0	0	2026-05-13 13:55:12.650
344	00d5fac7792747fba4b528f23930bebd	1	312	79184	12583	1300	20180306	20180312	64.90	15.33	80.23	0	0	2026-05-13 13:55:12.650
345	00d831d5c3ea03b7cd6f883ad799c7e4	1	313	68191	30275	1997	20180312	20180320	128.90	9.26	138.16	0	0	2026-05-13 13:55:12.650
346	00d85bfe0e28c91b69d0fe1f29255a31	1	314	66019	32381	1931	20180509	20180522	189.90	13.77	203.67	0	0	2026-05-13 13:55:12.650
347	00d88c00221ce96a1cfcaca9f2fceb3b	1	315	89796	15579	193	20180306	20180315	250.00	97.56	347.56	0	0	2026-05-13 13:55:12.650
348	00d8d65b666158b633f96054d31af43b	1	316	19635	20608	3001	20171013	20171023	94.90	35.98	130.88	0	0	2026-05-13 13:55:12.650
349	00d94e8901b75ee0d6ef1f87f947b666	1	317	31140	20987	1641	20170501	20170508	27.90	20.80	48.70	0	0	2026-05-13 13:55:12.650
350	00d94e8901b75ee0d6ef1f87f947b666	2	317	31140	20987	1641	20170501	20170508	27.90	20.80	48.70	0	0	2026-05-13 13:55:12.650
351	00d9ac423c9ad6781c0ed04e87666691	1	318	4769	14069	2490	20171003	20171013	349.90	29.30	379.20	0	0	2026-05-13 13:55:12.650
352	00dc6ad47477b3b62d3c0acbe98a82a4	1	320	27180	10386	2351	20180224	20180301	110.99	33.23	144.22	0	0	2026-05-13 13:55:12.650
353	00df27e666004db9f14bce766fa5327c	1	321	32877	25428	2155	20171118	20171123	190.83	12.84	203.67	0	0	2026-05-13 13:55:12.650
354	00dfb074b5c910fbd08e04691c4b712f	1	322	55046	10306	2	20170608	20170619	99.50	35.07	134.57	0	0	2026-05-13 13:55:12.650
355	00e054d0da011d5016f31011af488f4f	1	323	28297	9978	2361	20180311	20180315	104.00	14.82	118.82	0	0	2026-05-13 13:55:12.650
356	00e0bac9f6306d8269770acf4ee4b027	1	324	21777	6051	400	20180304	20180312	79.00	15.30	94.30	0	0	2026-05-13 13:55:12.650
357	00e1426d4c79f2e022570012c1ff57ed	1	325	86007	18395	82	20180322	20180328	61.99	24.56	86.55	0	0	2026-05-13 13:55:12.650
358	00e1bdb3f1388c8ed222597ee4fa01e7	1	326	74831	25286	990	20170515	20170524	419.90	17.69	437.59	0	0	2026-05-13 13:55:12.650
359	00e32e413e017e64ff93a9e800b8e1be	1	327	22654	2321	1468	20180430	20180507	299.00	23.17	322.17	0	0	2026-05-13 13:55:12.650
360	00e365f4fc03d1098841af23d05c17a6	1	328	16236	23300	1541	20180820	20180828	175.00	19.33	194.33	0	0	2026-05-13 13:55:12.650
361	00e4050fe32e786290a29c61141e979f	1	329	44599	3194	2458	20170812	20170817	49.90	14.10	64.00	0	0	2026-05-13 13:55:12.650
