seller_sk	total_orders	total_items_sold	total_revenue	avg_order_value	avg_item_price	avg_review_score	avg_delivery_days	delay_rate	repeat_customer_rate	seller_segment	dwh_create_date
2047	24	25	3791.81	151.67	129.24	3.88	12.96	4.00	8.00	REGULAR	2026-05-15 08:45:03.073
2628	54	59	2157.34	36.57	24.16	4.56	7.41	5.08	6.78	REGULAR	2026-05-15 08:45:03.073
2542	11	11	1348.53	122.59	104.94	4.18	10.73	0.00	36.36	REGULAR	2026-05-15 08:45:03.073
375	2	6	158.11	26.35	16.46	1.5	7.83	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2296	1	1	83.26	83.26	60.90	5	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2874	1	1	84.24	84.24	69.00	3	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2688	163	180	28912.66	160.63	145.83	4.28	10.65	8.89	9.44	REGULAR	2026-05-15 08:45:03.073
2983	17	28	2246.95	80.25	62.57	3.82	18.18	21.43	0.00	REGULAR	2026-05-15 08:45:03.073
3020	2	2	833.15	416.58	394.90	4.5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1692	2	2	1882.80	941.40	799.00	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
229	1	1	37.68	37.68	29.90	4	1	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1360	2	2	229.25	114.63	98.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2233	8	8	913.71	114.21	100.24	4.25	12.38	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
1901	1	1	59.11	59.11	45.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1254	151	156	17581.07	112.70	92.07	4.42	11.32	7.05	3.21	REGULAR	2026-05-15 08:45:03.073
2582	60	62	4056.97	65.44	50.80	4.44	8.95	3.23	6.45	REGULAR	2026-05-15 08:45:03.073
2588	6	9	444.93	49.44	31.21	2.67	8.38	11.11	11.11	LOW_REVIEW	2026-05-15 08:45:03.073
667	5	5	171.25	34.25	24.00	4	10.2	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
2333	2	2	68.69	34.35	26.90	2.5	5	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1005	2	2	388.43	194.22	174.90	4.5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
916	1	1	120.76	120.76	108.50	3	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2482	1701	1770	129623.22	73.23	58.78	4.05	11.49	5.82	10.17	TOP_SELLER	2026-05-15 08:45:03.073
1603	69	108	5535.95	51.26	34.40	3.85	13.77	0.93	12.96	REGULAR	2026-05-15 08:45:03.073
275	11	11	2495.41	226.86	181.27	4.55	18.91	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
318	3	3	853.27	284.42	253.23	1.67	8.33	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1941	1	1	96.71	96.71	79.90	5	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1646	1	1	64.11	64.11	45.22	1	59	100.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
713	141	160	5858.30	36.61	25.21	3.71	9.65	8.13	3.13	REGULAR	2026-05-15 08:45:03.073
962	22	22	5321.90	241.90	223.05	4.41	13.45	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
2290	6	12	851.98	71.00	55.26	3.5	8.08	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
2041	5	6	405.27	67.55	49.07	3.83	12.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
959	3	3	1296.77	432.26	410.00	4	66.67	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
126	1	1	86.67	86.67	69.99	5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1795	1	1	121.67	121.67	109.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1208	2	2	432.12	216.06	199.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
26	233	240	37388.51	155.79	127.79	4.28	11.03	5.83	7.92	REGULAR	2026-05-15 08:45:03.073
1649	94	102	8892.99	87.19	72.53	4.02	9.21	9.80	7.84	REGULAR	2026-05-15 08:45:03.073
1354	31	32	5063.76	158.24	132.78	3.88	14.48	21.88	0.00	REGULAR	2026-05-15 08:45:03.073
2436	1	1	148.68	148.68	133.00	1	10	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
272	1	1	252.35	252.35	229.90	5	23	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1895	9	9	1269.87	141.10	124.44	4	13	22.22	11.11	REGULAR	2026-05-15 08:45:03.073
2977	3	3	1328.18	442.73	353.30	3.67	29	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1108	1	1	66.82	66.82	48.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
567	2	2	171.85	85.93	70.91	4.5	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
813	1	1	66.28	66.28	23.90	5	27	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2834	30	32	6889.81	215.31	187.54	3.59	8.78	3.13	3.13	REGULAR	2026-05-15 08:45:03.073
2170	19	21	3151.31	150.06	136.14	4.62	4.9	9.52	0.00	REGULAR	2026-05-15 08:45:03.073
2668	41	51	2680.70	52.56	40.32	3.15	13.65	5.88	11.76	REGULAR	2026-05-15 08:45:03.073
1672	1	1	122.98	122.98	89.90	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2525	20	24	2672.82	111.37	99.00	4.13	7.71	20.83	8.33	REGULAR	2026-05-15 08:45:03.073
2691	10	12	1270.09	105.84	88.23	3.75	11.27	8.33	16.67	REGULAR	2026-05-15 08:45:03.073
3023	1	1	78.64	78.64	58.99	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
796	101	129	5218.20	40.45	30.57	4.28	7.86	10.08	7.75	REGULAR	2026-05-15 08:45:03.073
1460	6	10	1246.34	124.63	102.45	4.8	15.3	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
2456	6	8	218.82	27.35	18.50	4	4.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3046	1	4	230.52	57.63	40.00	1	14	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
129	2	2	958.78	479.39	425.46	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1125	1	1	24.96	24.96	14.00	3	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1792	1	1	51.42	51.42	36.90	3	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
461	1	1	154.78	154.78	139.49	5	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
819	41	41	4807.22	117.25	103.65	4.56	11.37	7.32	2.44	REGULAR	2026-05-15 08:45:03.073
106	6	8	435.96	54.50	38.18	3.63	10.13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1815	3	3	339.29	113.10	92.58	3.67	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1151	1	1	219.33	219.33	200.00	5	17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2811	8	8	771.53	96.44	76.99	4.25	9.25	12.50	12.50	REGULAR	2026-05-15 08:45:03.073
770	2	4	963.00	240.75	115.99	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1835	92	98	7490.57	76.43	58.19	4.24	12.33	0.00	3.06	REGULAR	2026-05-15 08:45:03.073
2499	29	30	4461.22	148.71	130.15	4.5	8.27	10.00	10.00	REGULAR	2026-05-15 08:45:03.073
1337	19	23	737.20	32.05	16.16	4.26	19.26	8.70	8.70	REGULAR	2026-05-15 08:45:03.073
2001	19	19	4292.71	225.93	195.06	4.05	14.16	26.32	0.00	REGULAR	2026-05-15 08:45:03.073
584	11	11	7570.67	688.24	610.90	4	11.64	9.09	9.09	REGULAR	2026-05-15 08:45:03.073
86	8	9	1128.24	125.36	105.17	4.11	10.11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2150	9	11	1213.15	110.29	96.36	5	6.09	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2648	9	9	1121.83	124.65	90.43	3.22	9.11	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
484	4	4	569.26	142.32	124.90	3.75	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1437	5	6	505.01	84.17	71.50	5	3.83	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1978	2	3	380.44	126.81	113.23	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1984	3	3	649.55	216.52	189.97	4.67	12	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
2791	4	5	837.83	167.57	147.54	5	4.8	0.00	40.00	REGULAR	2026-05-15 08:45:03.073
2127	83	111	8123.95	73.19	53.14	3.46	15.63	10.81	7.21	REGULAR	2026-05-15 08:45:03.073
627	3	3	385.49	128.50	113.30	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1294	2	4	194.78	48.70	34.95	3.5	11.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1958	4	4	1085.83	271.46	252.88	4.5	9.5	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
2768	118	122	17003.84	139.38	124.11	3.91	12.34	9.02	6.56	REGULAR	2026-05-15 08:45:03.073
63	4	4	1168.67	292.17	238.00	5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1317	2	2	1330.88	665.44	599.00	2	16.5	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
604	9	20	1035.62	51.78	38.52	4.95	6.05	0.00	20.00	REGULAR	2026-05-15 08:45:03.073
1858	4	4	491.20	122.80	108.74	4.75	4.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1145	7	7	13636.28	1948.04	1891.86	3.86	30.33	14.29	0.00	REGULAR	2026-05-15 08:45:03.073
776	2	2	157.00	78.50	58.90	5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1194	2	2	105.02	52.51	37.40	3	14	0.00	50.00	REGULAR	2026-05-15 08:45:03.073
504	10	10	781.12	78.11	64.70	3	10.5	20.00	10.00	REGULAR	2026-05-15 08:45:03.073
6	157	169	23106.75	136.73	115.85	4.08	14.42	7.69	12.43	REGULAR	2026-05-15 08:45:03.073
1915	91	93	10657.94	114.60	99.21	4.44	8.35	4.30	0.00	REGULAR	2026-05-15 08:45:03.073
1417	3	3	660.59	220.20	197.17	3.67	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1666	3	3	203.48	67.83	53.90	0.67	52	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
255	7	8	433.95	54.24	34.44	4.38	18.43	25.00	37.50	REGULAR	2026-05-15 08:45:03.073
1025	471	519	39899.65	76.88	57.89	4.02	12.03	5.20	10.40	REGULAR	2026-05-15 08:45:03.073
398	153	191	18622.30	97.50	79.58	3.74	15.37	10.99	7.85	REGULAR	2026-05-15 08:45:03.073
1523	11	14	620.49	44.32	29.82	3.5	13.29	7.14	0.00	REGULAR	2026-05-15 08:45:03.073
896	11	11	1667.91	151.63	133.00	4.36	10.64	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
2021	1	1	38.37	38.37	14.63	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2519	3	4	789.54	197.39	189.00	4.75	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
292	31	34	1205.77	35.46	20.63	4.68	5.97	2.94	0.00	REGULAR	2026-05-15 08:45:03.073
2960	83	91	7550.67	82.97	63.77	3.46	10.01	10.99	0.00	REGULAR	2026-05-15 08:45:03.073
2711	26	28	5538.22	197.79	179.48	3.39	18.44	17.86	7.14	REGULAR	2026-05-15 08:45:03.073
43	5	5	13273.42	2654.68	2585.00	4	14.4	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
1629	12	12	8113.03	676.09	653.17	4.08	17.25	8.33	0.00	REGULAR	2026-05-15 08:45:03.073
1964	9	9	910.88	101.21	90.11	4.44	4.44	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
1878	1	1	295.99	295.99	269.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
647	227	239	9390.85	39.29	24.97	4.05	15	10.04	2.51	REGULAR	2026-05-15 08:45:03.073
1274	73	83	5265.65	63.44	45.60	4.12	10.17	8.43	0.00	REGULAR	2026-05-15 08:45:03.073
2270	7	16	859.80	53.74	39.85	3.75	9.85	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
2897	5	5	972.65	194.53	174.60	4.4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2356	2	2	212.57	106.29	87.99	5	10	0.00	50.00	REGULAR	2026-05-15 08:45:03.073
2997	68	72	3800.36	52.78	37.63	3.71	10.97	8.33	5.56	REGULAR	2026-05-15 08:45:03.073
3003	89	99	6203.20	62.66	50.55	4.2	11.54	12.12	4.04	REGULAR	2026-05-15 08:45:03.073
1088	36	37	4077.11	110.19	86.84	4.59	7.54	2.70	0.00	REGULAR	2026-05-15 08:45:03.073
590	2	3	127.99	42.66	28.00	1	25	66.67	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2505	1	1	63.52	63.52	49.00	3	19	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2754	11	12	1464.06	122.01	99.07	3.67	12.55	25.00	8.33	REGULAR	2026-05-15 08:45:03.073
839	4	4	210.57	52.64	32.37	4.5	14.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
833	2	2	90.98	45.49	29.90	2.5	13	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
441	5	5	907.55	181.51	153.80	3	3	0.00	40.00	REGULAR	2026-05-15 08:45:03.073
1480	21	24	8924.95	371.87	345.63	3.6	13.23	8.33	4.17	REGULAR	2026-05-15 08:45:03.073
2605	4	4	585.29	146.32	130.72	2.75	4.75	25.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
982	1	1	199.92	199.92	167.99	1	35	100.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
939	2	5	267.62	53.52	39.90	0.8	4	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2462	26	32	2859.14	89.35	67.18	4.41	12.09	15.63	3.13	REGULAR	2026-05-15 08:45:03.073
2213	9	9	1499.60	166.62	139.51	4.44	9.89	0.00	11.11	REGULAR	2026-05-15 08:45:03.073
49	85	90	8999.62	100.00	86.58	4.48	8.74	3.33	3.33	REGULAR	2026-05-15 08:45:03.073
1131	3	4	1572.28	393.07	381.25	4.25	3.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
298	2	2	425.76	212.88	190.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1380	2	2	512.55	256.28	239.90	2.5	7	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1772	88	88	31467.94	357.59	330.68	4.05	12.37	13.64	2.27	REGULAR	2026-05-15 08:45:03.073
2313	192	197	29156.33	148.00	124.36	4.41	9.69	6.60	1.02	REGULAR	2026-05-15 08:45:03.073
149	135	144	10168.85	70.62	50.57	4.21	10.19	0.69	8.33	REGULAR	2026-05-15 08:45:03.073
690	1	1	52.78	52.78	35.00	1	6	0.00	100.00	LOW_REVIEW	2026-05-15 08:45:03.073
2854	3	3	302.06	100.69	84.57	2.67	40.33	33.33	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1231	1	1	224.45	224.45	199.90	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1257	37	42	4449.26	105.93	88.60	3.43	10.29	2.38	4.76	REGULAR	2026-05-15 08:45:03.073
593	1	1	219.27	219.27	199.99	5	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
261	11	16	2489.80	155.61	130.32	4.31	6.94	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
925	2	2	327.43	163.72	139.00	2	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
238	18	23	929.54	40.41	28.73	3.96	7.18	0.00	4.35	REGULAR	2026-05-15 08:45:03.073
570	10	10	6874.14	687.41	625.20	4.7	15.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1472	24	24	2453.68	102.24	86.44	4.42	10.88	12.50	4.17	REGULAR	2026-05-15 08:45:03.073
2468	49	51	3685.76	72.27	55.90	4.16	13.78	5.88	21.57	REGULAR	2026-05-15 08:45:03.073
2136	39	40	3884.60	97.12	77.00	4.25	10	0.00	7.50	REGULAR	2026-05-15 08:45:03.073
2800	2	3	373.38	124.46	95.33	4.67	18.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1804	3	4	225.62	56.41	32.65	4.75	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2823	216	269	39031.56	145.10	127.67	3.94	14.45	12.27	10.78	REGULAR	2026-05-15 08:45:03.073
2491	63	66	3690.14	55.91	38.22	4.44	15.36	4.55	13.64	REGULAR	2026-05-15 08:45:03.073
2159	1	1	96.88	96.88	89.00	4	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1094	9	11	523.94	47.63	32.44	4.73	14.18	27.27	0.00	REGULAR	2026-05-15 08:45:03.073
1758	15	16	3133.12	195.82	172.22	3.81	13.88	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
2345	13	18	8288.85	460.49	415.67	2.72	13.5	0.00	5.56	LOW_REVIEW	2026-05-15 08:45:03.073
92	4	6	177.24	29.54	17.80	4.67	7.83	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2422	2	2	971.28	485.64	464.00	4.5	8	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
430	3	3	386.99	129.00	115.98	3.67	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3009	1	1	89.46	89.46	70.00	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2322	1	1	143.98	143.98	125.00	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2986	31	32	6030.17	188.44	162.15	4.44	9.91	0.00	6.25	REGULAR	2026-05-15 08:45:03.073
115	17	21	1235.26	58.82	43.52	4.24	14.9	14.29	14.29	REGULAR	2026-05-15 08:45:03.073
1658	3	3	793.34	264.45	209.00	3.67	32.67	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1781	5	7	1232.85	176.12	151.27	4	5.29	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
779	21	22	2569.16	116.78	93.55	4.27	10.32	4.55	22.73	REGULAR	2026-05-15 08:45:03.073
1117	7	9	3350.29	372.25	344.91	2.56	19.89	33.33	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2445	1	1	36.56	36.56	29.90	1	11	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2963	20	20	6671.20	333.56	315.10	3.7	16.61	5.00	0.00	REGULAR	2026-05-15 08:45:03.073
802	20	21	3704.63	176.41	148.50	3.81	14.2	4.76	19.05	REGULAR	2026-05-15 08:45:03.073
1635	32	34	3270.96	96.20	79.12	3.35	13.33	14.71	2.94	REGULAR	2026-05-15 08:45:03.073
138	25	25	1613.78	64.55	49.02	3.88	13.46	8.00	4.00	REGULAR	2026-05-15 08:45:03.073
2299	64	68	5311.52	78.11	64.32	3.94	13.47	23.53	1.47	REGULAR	2026-05-15 08:45:03.073
971	2	4	438.88	109.72	89.90	2	10	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
384	2	2	334.30	167.15	109.90	4.5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1466	1	1	15.22	15.22	6.50	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
948	415	449	52540.37	117.02	101.00	3.85	14.62	10.69	5.79	HIGH_PERFORMER	2026-05-15 08:45:03.073
1489	22	27	12478.83	462.18	439.15	4.44	9.85	14.81	7.41	REGULAR	2026-05-15 08:45:03.073
161	21	23	852.43	37.06	22.58	4.65	8.48	4.35	8.70	REGULAR	2026-05-15 08:45:03.073
2153	33	35	3480.72	99.45	82.10	3.69	16.74	5.71	5.71	REGULAR	2026-05-15 08:45:03.073
284	5	10	4722.97	472.30	451.30	4.7	16.3	10.00	0.00	REGULAR	2026-05-15 08:45:03.073
1071	7	7	350.22	50.03	34.34	4.43	19.86	28.57	0.00	REGULAR	2026-05-15 08:45:03.073
407	14	15	4182.53	278.84	239.20	4.33	11	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
825	2	3	170.91	56.97	35.67	5	5.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1612	5	5	674.33	134.87	115.90	3.8	18.6	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
2923	2	2	180.53	90.27	79.00	4.5	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1263	8	8	1393.11	174.14	154.75	4.5	13.25	12.50	25.00	REGULAR	2026-05-15 08:45:03.073
1595	8	8	1602.57	200.32	171.54	4.5	11.13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2591	1	1	56.60	56.60	49.00	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1844	2	2	521.67	260.84	225.00	3	15	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1512	1	1	23.46	23.46	12.50	5	6	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2840	1	1	27.01	27.01	15.90	5	2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2531	76	97	5085.82	52.43	39.74	4.12	8.35	0.00	7.22	REGULAR	2026-05-15 08:45:03.073
1904	2	2	1262.72	631.36	609.45	4.5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
576	18	20	1750.81	87.54	70.20	3.65	14.06	0.00	5.00	REGULAR	2026-05-15 08:45:03.073
29	1	3	117.87	39.29	23.50	5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2199	5	5	354.89	70.98	59.70	4.8	7.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2236	2	2	353.26	176.63	154.90	5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
908	5	5	269.91	53.98	37.66	4.8	8.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2969	2	2	422.04	211.02	129.00	2	NULL	0.00	50.00	LOW_REVIEW	2026-05-15 08:45:03.073
2637	4	5	842.48	168.50	157.54	4.8	9.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2886	4	4	240.44	60.11	46.43	4.5	9.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2282	12	13	826.20	63.55	49.05	3.85	11.92	7.69	7.69	REGULAR	2026-05-15 08:45:03.073
3032	9	10	2222.91	222.29	201.08	4.7	7.4	0.00	10.00	REGULAR	2026-05-15 08:45:03.073
1950	1	1	46.01	46.01	29.90	3	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2090	41	44	5551.96	126.18	106.26	3.93	14.77	6.82	11.36	REGULAR	2026-05-15 08:45:03.073
2677	35	37	7701.18	208.14	190.32	3.81	18.73	16.22	2.70	REGULAR	2026-05-15 08:45:03.073
175	15	15	1746.90	116.46	103.47	4.4	5.87	0.00	13.33	REGULAR	2026-05-15 08:45:03.073
1011	1	1	106.55	106.55	93.56	5	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
762	2	2	100.90	50.45	42.00	2	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2096	3	3	275.91	91.97	69.45	3	20.5	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
2339	1	1	19.89	19.89	12.50	1	3	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1990	2	2	218.75	109.38	93.35	5	13.5	0.00	50.00	REGULAR	2026-05-15 08:45:03.073
1449	62	72	16479.51	228.88	209.00	3.82	16.13	13.89	0.00	REGULAR	2026-05-15 08:45:03.073
1111	7	8	886.37	110.80	95.52	2.75	23.13	37.50	12.50	LOW_REVIEW	2026-05-15 08:45:03.073
324	9	9	1049.57	116.62	92.71	4.89	12.67	0.00	22.22	REGULAR	2026-05-15 08:45:03.073
1652	16	16	8487.22	530.45	510.15	3	20.06	18.75	0.00	REGULAR	2026-05-15 08:45:03.073
2777	8	11	482.47	43.86	27.00	4.45	6.7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2783	1	2	273.22	136.61	115.00	4	25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
716	5	5	3221.53	644.31	628.06	4.8	6.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
221	74	85	6355.29	74.77	56.91	3.94	11.71	9.41	12.94	REGULAR	2026-05-15 08:45:03.073
470	32	32	4364.99	136.41	114.64	3.84	13.22	9.38	12.50	REGULAR	2026-05-15 08:45:03.073
1303	36	43	4955.92	115.25	97.65	3.86	12.79	9.30	11.63	REGULAR	2026-05-15 08:45:03.073
1798	8	13	487.65	37.51	24.77	2.77	6.69	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1549	4	4	237.80	59.45	48.50	3.75	5.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2631	1	1	205.65	205.65	168.10	5	21	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2385	1	2	680.96	340.48	198.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1698	82	91	8176.34	89.85	71.73	4.26	7.99	6.59	3.30	REGULAR	2026-05-15 08:45:03.073
1157	5	6	201.04	33.51	22.47	4.5	4.17	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
1944	3	3	9779.46	3259.82	3133.32	4.67	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
75	2	2	157.08	78.54	66.61	5	5.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1403	1	1	68.55	68.55	54.00	5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3026	7	7	1953.41	279.06	255.57	4.14	11.57	14.29	14.29	REGULAR	2026-05-15 08:45:03.073
2485	2	2	508.63	254.32	210.00	4	14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
616	5	5	7168.41	1433.68	1357.50	4.4	11.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
862	1	3	102.30	34.10	19.00	5	11	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2929	8	8	574.84	71.86	54.99	4	17.75	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
842	1	1	105.45	105.45	87.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1340	1	1	96.33	96.33	75.00	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
344	2	2	71.18	35.59	18.25	3.5	7.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1695	132	180	8792.04	48.84	35.72	3.73	9.09	5.56	10.00	REGULAR	2026-05-15 08:45:03.073
1363	3	3	7939.25	2646.42	2338.08	4.33	8.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1861	12	12	1606.63	133.89	114.04	4.75	7.58	8.33	0.00	REGULAR	2026-05-15 08:45:03.073
201	38	47	1514.89	32.23	17.90	4.3	12.15	4.26	10.64	REGULAR	2026-05-15 08:45:03.073
865	11	11	779.14	70.83	50.52	2.64	11.78	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
699	1	1	335.09	335.09	315.00	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1197	1	1	767.69	767.69	750.00	1	12	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2408	1	1	72.52	72.52	54.86	5	21	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2906	1	1	39.09	39.09	21.90	4	24	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
